document	label
솔직히 그리 웃긴 영화는 아니였음 영화보는 내내 겨우 두번 웃음...,,	0
이게어디가 재밋다는건지 유치하구만	0
진짜 지금도 생각나는 명대사가 많은 드라마는 처음이에요^^	1
맨몸의 인간에게도 털리는 프리데터..나오자마자 OOO 지구최강킬러, 배신에 배신 정작 생존에는 관심없는 인간들.그와중에 뜬금없는 로맨스까지.. 설득력 제로	0
박영진씨 더빙 비하했으면서 앞으로 애니 더빙할 생각 마시길	0
난 왜 지금도 이들이 나보다 너 나이들게 느껴질까.	1
누가 나쁜놈인지 구분이안가네	0
점점 똑같은 스토리라서 지루해진다...	0
지구반대편 축구잘하는나라로만 알던 아르헨티나의 근현대사에 관심을 가지게 된영화 영회야말로 가장효과적인 국가마케팅수단이 아닐까싶다 아쉬운게 왜 우리나라엔 이순신, 안중근의사같은 분들을주제로한 좋은영화가 만들어지지 않을까	1
유치하고 토 쏠려서 도저히 못 보겠다... 3분 보다 끔	0
정말 귀엽고 산뜻한영화 캐릭터들이 특색있고 재밌는 영화 ㅎㅎ	1
너무 재미있습니다 다시 보고싶습니다	1
세상의 한 면을 보고있는 것도 그리 나쁘진 않다^^	0
완전 재밌어요 유익하고 아이들이 보기 딱입니다	1
평정이 왜 이러냐;;ㅎㅎㅎ	1
1점대네. 안봐야겠다.	0
볼거리도 없는 유치한 홍콩영화.	0
존론땜에 봤다가 식겁한영화-,.-정형화된 헐리우드 동양배우역할의 한계를 넘고 싶다던 생각을 가졌던 소신있는 배우 존론. 아주 훌륭하다.	1
오랜만에 재미있는 영화가 나온거 같아 좋네요	1
다큐지만 내삶을 다시 생각 하게 만드는군..	1
수호 녹음하느라 수고 했어요 다른 분들도요 정말 좋네요 아항항	1
역시 청춘영화는 일본이 최고다. 영화도 재밌지만 드라마워터보이즈는 정말 후유증 생길정도로 재밌었다	1
그냥 재미가 없다. 그 뿐임	0
헐......끝까지 못봄.......괜히봤다.......ㅜㅜ	0
아무리 SF팬이라도 헐리웃배우진과 영화제목에 낚이지말고 비추임,괜한 기대에 시간낭비하지말길,	0
현실적이고 재밌게 꾸며주세요너무 막장은 싫고요인물들의 성격,행동이 일관됬으면 좋겠네요무조건 재미만 추구안했음 좋겠습니다	1
이 영화 보면서 진짜 짜증이 밀려오는데 스토리가 중요한 내용은 하나도 없고..여자아이가 혼자 떨어져서 죽어 사람들 죽이는 내용임..그 매개체가 자기랑 같이 있었던 고양이들이고....즉!길냥이든 뭐든 동물들 확대하지말고 버리지말라는 메세지임!	0
후아유짱 다들연기너무잘하네요ㅎㅎ	1
내가 볼땐 해적은 디스코왕이 아니다 ..	0
요샌 고딩도 이정도 만든다 무슨 학예회 하냐	0
김연아 하나 믿고 시청률 올릴려는 나쁜 sbs넘들 돈에환장했나봄	0
감독이 잘못했네	0
이제와서 보니까 미야베미유키 모방범이랑 너무 흡사하네.	0
어렵다 너무 어렵다 그래서 재미없다	0
최고의 스토리, 최고의 연출, 최고의 연기...그래서 최고인...!!	1
메디컬 드라마,,,블록버스터는 무슨 ㅋㅋㅋ 걍 지루했ㅇ	0
이 영화가 어떻게 7.69지?최소 8점 후반 영화라고 생각한다.스토리를 이렇게 리얼하고 맛깔나게 풀어내는 영화별로 없다. 수작이다	1
이런 스토리는 좀... 그나마 금방 끝나서 다행..	0
명배우들이 아까운 영화; 변태스토커에 기분만 드럽다는 생각밖에 들지 않는다	0
가족 드라마 라면서막장으로 가는구만 명세빈은개럴레 로 만들고작가 의도가 무엇이여	0
시기에 적절하게 다시금 그분의 사랑을 내안에 가득 채우는 소중한 시간이였다.	1
제목이 맘에안든다ㅡㅡ.....근데재밌다	1
다시 봐도 명작이다....역사공부와 소설의 만남....현실 그이상이다...	1
perfect!	1
애꿎은 사람 죽여놓고 참 어이없다..ㅡ.ㅡ 눈알에 젖 박아서 사람도 못알아보니 자식세끼도 OOO 만들지..	0
정말 오랜만에 재미 있게 봤습니다 최고인듯	1
제일앞에4개 댓글달린거 시간때가 비슷한것보니 알바생인가..좀 영화보고 똑바로 댓글좀다슈,,모하는양반들인줄모르겟지만,,	0
공포물이 아니고 가족물 영화 ㅡㅡ;	0
시간이 아깝지 않은 잘 만든 영화!	1
그냥저냥 시간 떼우기용 영화,,, 별다른 재미는 없네요.	0
너무재미있어요....잘못된점을질질끄는게다른드라마보단...전개가빨라서볼만한거같아요...	1
평점이 넘 낮다...,!	1
독립영화는 넘 어려워.......	0
작가의 수준이 낮아도 너무 낮아서 억지구성이 참 거슬린다..	0
"""성우 부분에서 극심한 문제를 보이고 드래곤볼같은 """"氣""""싸움으로 변질되었다."""	0
언제 끝나냐 하면서 시계보면서 보는 영화.. REC 아류작..정말 그만 울거먹으라.. 똑같은 스토리 똑같은 핸드핼드 뱀파이어 아류 사류작..영상은 괜찮아 근데 내용은 정말 짜증난다. 차라리 그냥 초반부터 주~욱 여행블로그로 가는게 좋았을듯. 무슨 ..	0
연평해전에 대한 역사의식은 알겠다고.. 그래도.. 진부하기 짝이 없는 스토리와 도무지 의도를 알 수 없는 연출의 신파영화에 10점은 아니잖아. 변호인? 그 영화는 다 떠나서 연출 잘했잖아... 그런거 따지지 말자 좀. 영화는 영화다.	0
....시간낭비	0
완전히! 완전히! 짜증나는 영화. 보다가 답답해서 돌아버리는줄 알았다.	0
이 영화 수입할 분 없나요 어릴적 감명깊게 봤는데....	1
안 돌아 올거지? 돌아오지 않을 걸 알아...	1
장난하시네요.... 이걸영화라고 탑순위에 올려놓다니케이티 영화 그지 같은것만 올려놓는거 인정한두반 낚인게 아니라 억울함	0
진짜보지마라 시간낭비다	0
사실 관람 전에 별 다른 기대를 하지 않았었다. 관람 후에는 기대를 하지 않았던 점이 무척 다행이라고 생각했다. 추가: Rachmaninoff Piano Concerto No. 3 . 의 음악에서 Shine 이라는 영화를 떠오릴 것은 큰 수확	0
현장감 죽인다 오랜만에 쪼릿	1
보고나서 평점 주면 꽤 괜찮은 작품인데. 상당한 스케일에 전쟁의 비참함... 인간애.. 스토리 조금만 보완했다면 상당한 작품인데... 일본과 연계된 줄거리에 너무 저평가 되고있어 아쉽네요	1
하은정이 브래지어만 풀었어도 3점줄 용의는 있었건만..	0
설경구 별로 안좋아하지만 영화는 최고인듯 하다특히 박하사탕 진짜 걸작이네..보면서 영화 메멘토도 떠 오르는,,	1
무자비한 현실이지만 화끈한 액션은 좋았다.	1
알바들의 존재와 적극성을 뼈저리게 실감했다 전문가 평점 별두개반이 증명한다!!	0
또.기업가.자제가??	0
한국형 블록버스터의 효시 어설픈것같지만 가능성은 엿보았던 좋은영화라생각한다	1
내 친구의 사생활만 까는 이야기는 아니라서 좋았다, 역시 여자는 성공을 해야한다!!!	1
사극이라면 묻지도 따지지도 않는 중년입니다 사극주제인 궁중암투와 멜로 이 두가지가 이렇게 몰입안되고 지루하기는 처음입니다 유부남을 멜로에 쓰니 더욱 그런듯해여 kbs 올해는 아이리스2부터 올해는 영 아니네여 시청자들의 수준은 높아갑니다 분방하세요!	0
이 영화는 명작이라고 생각하며 돈치들의 안정적 연기과 영화주제에 따른 스토리 라인과 중간중간의 긴장감은 최고였다. 최고의 영화라 생각한다.	1
가족중에 장애인이 있다면 절대웃으면서만 볼수없는 명작..내가 성룡이었다면 그럴수있었을까..가슴이 먹먹해지는 명화..	1
그 당시 비됴빌려서 다 봤던 영화 휘트니팬 ㅠㅠ	1
가슴통증 복고드라마.	0
정말. 좋은 영화였습니다 감동!	1
넘넘 잼 없어요 ....	0
평점왜저래높노,,,,,	0
과소평가받은 진정한 숨은 명작 ㄷㄷㄷㄷㄷ	1
스토리도 지루하지 않고 작화, 액션신, 브금, 캐릭터, 영상미 뭐 하나 빠지는 게 없네요 ㅠㅠㅠ 2기가 기다려집니다!! ㅠㅠㅠ	1
일점이다 시간 아까움	0
더빙밖에 없어서 투덜댔는데 더빙이 더 낫다고 하니 조금 안심 ㅋㅋㅋ 햄스터 대사가 아주 명대사여~	1
평점이 높기에 기대하고 봤는데.. 위안부할머니, 국제결혼, 원폭피해, .. 가뜩이나 무거운주제들을 한번에 다루다보니, 이도저도 아닌것 같다.. 영화의전개는 과거와 현재, 할머니와 손녀, 한국과 중국을 오가다 보니 집중도 안되고..	0
액션영화가 아니다.범죄 느와르 영화다. 허나 범죄 느와르 영화로서도 실패작.......	0
재미남 ㅇㅇㅇ 그냥봐ㅡㅡ	1
맨디무어때문에 2점은 준다......진짜 노인네 한대 치고싶었다......	0
설정은 좋은데	0
소재는 좋은데 뭔 스토리에 개연성이 없냐ㅉㅉ	0
아놔~이걸 끝까지봤어,,,, 아진짜, 진짜, 일본영화 다신,낚이지않으리,, 오다기리조는 잘생겼드라, 그를보는맛에 겨우4점준다. 이게, 뭔내용인지,, 아놔~진짜, 엄청보고,짜증나고있음	0
상당한 거품, 그냥 흔한 검술애니중에 하나	0
cg와는 다른 호흡이 긴 감동적인 영화	1
쓰레기같은 영화.. 결론적으로 아무런 교훈도 없고 얘기하고자 하는 게 무엇인지 도통 알 수가 없다.	0
너무 잼있게 잘봤어요^ ^	1
안녕하세요. 저는 이 영화속 삶과 아주 흡사한 삶을 살고 있는 사람입니다.하지만 이 영화 속 주인공 처럼 아이를 낳진 않은것 만 배제 한다면 제 삶이라고 해도 무방하군요.이 영화를 보게된 계기는 제가 영화를 좋아 하기 때문입니다.	1
어찌 그런 사명감을 가질 수 있단 말인가.	1
존추 그냥 춤이나 추게 하는게 어떨지	0
명작. 홍경인 수철이도 넘좋고 인간애와 감동이있는 명작	1
이러니까 감독놈에게 다른 일꺼리가 안 들어오는 것.그 뒤로 소식도 없는 한심한 놈.	0
꿀잼그리고 박민지 지금졸예	1
스토리 연출 모든면에서 부족하다. 그러나 10점을 줄수밖에 없는..그런 잔잔한 영화^^	1
이건뭐지.... 씨름이재미없다는걸 보여주고싶엇던건가?? 보면서 아,, 씨름이이렇게 지루한건지 첨알앗다	0
정신나간 드팔마. 연출, 각색, 연기, 죄다 최악. 소재는 진짜 좋았는데 안타깝다	0
개인적으로 만족합니다	1
흔하고 뻔한 내용 꿈을 찾아서 모든 것을 내던지는 형태의 영웅은 이제 질렸다 책임감 없는 이상한 사람에게 영웅의 왕관을 씌워주지 마라	0
역시 대작의 마스터 리들리스콧의 걸작	1
빨간 망토의 현대적 재해석은 커녕 늑대인간 컨셉을 어거지로 끼워 맞춘 하이틴 로맨스, 딱 이 감독의 전작인 트와일라잇 수준의 영화... 백설 속의 빨간 망토 이미지만이 도드라지고 내용은 패륜과 막장 드라마	0
이 영화 이후로 손예진이 싫어짐	0
아아-정말 재밌게본 영화♡특히 에드워드 정말 귀엽다[!]	1
지금까지잊혀지지가않는다 . 명작이다 명작	1
엄마찾아3만리가떠올랐지만 무척 슬픈영화	1
몰입도 하나는 최곱니다. 강추	1
평점이 8점도 안되다니...	1
이걸 보느니 수2를 풀고 영어단어200개정도 외워주겠다 ㅅㅂ0점줄라다가 없어서 1점준다 이걸 볼시간에 걍 공부를 하겠다	0
작가도 감독도 죄다 중학생들이 만든 것 같은 영화. 화가날만큼 형편없다.	0
이거 진심 감동적이었음ㅠㅠ	1
영화를 보는 내내 미소를 감출수 없는 너무나도 사랑스러운 영화였습니다.^^	1
인생은 혼자살수없는것이다	1
김상중 임창정 대박 출연진에 반전이 좋았음.	1
끔찍한 스크립트에 어설픈 연출, 부자연의 극치인 배우들. 레이첼이 그나마 살렸다.	0
내가 좋아하는 버피와 앤젤이 이어졌으면 하는 바람만 잔뜩.ㅠㅠ	1
좋았는데..인간의악함 잔인성등.. 고쳐나가야할건 좀 고쳐야할듯	1
내 인생 처음으로 시사회 갔다가 중간에 뛰쳐 나온 유일무이한 영화.	0
이런것 때문에 내가 영화를 본다...케빈스페이시 그는 진정한배우다	1
설경구 왜 착한 꼬붕을 패고 그러냐 선배면다냐	0
오 마이 숄더	1
말도 안되는 대본, 그걸 보고도 제작한 멍청한 투자제작자, 연출이 뭔지 모르고 멋만 부리는 연출, 그로인해 망가진 배우들(물론 일조한 배우도 있지만), 헛고생만한 스탭들,돈과 시간만 낭비하게 된 관객들? 문화상품은 이런 불량품을 내놔도 되는건가?	0
쓰레기중의 쓰레기	0
자꾸 영화의 색채감과 표정이 생각나는데.. 후유증 오래간다!!!!	1
1. 보이지 않는 위험.	1
탕웨이가 너무 아름다우네요 최고에요!	1
감독님 이름이 이하..	0
엉망진창인데 평점이 왜 이래 높지	0
아름다우니까. 그외는 너무 들어맞지도 않고,, 아깝다 좀더 끌어내지 못해서	0
너무 너무 실망 ! 맥라이언이 늙으막에 왠 주책!	0
영원만큼 길고 지루한 상영 시간	0
그냥 볼만해	0
좋아요 ㅎㅎ 성동일 아저씨 짱	1
글쎄...	1
영화 맨	1
정말 재미있는 애니메이션 !!! 보는내내 지루하지 않았다 !!!	1
오늘의 유머에서 왔어요. 쓰레기들 차단	0
다른 사람에게 영향을 준다는것은 위대한 일이다. 마지막 기립박수때 강한 감동이...	1
남자가 보면 더욱 더 많은 공감이 되는 영화 진심 보는내내 미소지어짐ㅋㅋ	1
정말 무섭네요 그러나 스토리가 꽝 그래서 1점	0
1점 주기도 아까운 쓰레기 영화. 킬링타임용으로도 아깝다.	0
이게왜 이리낮어 말도안되는소리 다 트루다	1
쉰들러리스트를 다시 보길 권합니다~~~	0
재료는좋은데 요리는 왜이렇게 맛이없을까	0
네순 도르마는 이제 그만?저런 것도 평론가라고...쯧쯧.진짜 개발에 버선이요,쇠똥위에 핀 장미로다.네순 도르마(공주는 잠 못 이루고)가 뭐가 어때서?명작이 영원한 명작이고,걸작이,영원한 걸작이듯이,명곡의향기는 영원함.그러니까,뽕짝 좀 그만 쳐들어...	1
음악과 조명은 최고 내용은 ...	0
이해가 되야 평가를 하지.. 억지스러운 내용	0
믹키 넘 기다렸어요. 목소리 눈빛 웃음 다좋아!	1
아무것도 없다.	0
일러 무삼하리오.	0
그와 그녀의 괴로움, 이해되지도 공감할 수 없다	0
재미있어서 매일 꼭 챙겨보는데 시청률이 왜 이렇게 낮은건지... 이거 재미있어요!!!	1
